0	7.24	s1
7.24	19.54	a
19.54	24.56	b
24.56	31.84	c
31.84	39.18	d
39.18	43.88	e
43.88	46.92	f
46.92	50.12	g
50.12	54.78	h
54.78	57.96	i
57.96	63.42	j
63.42	67.16	k
67.16	72.26	l
72.26	75.54	m
75.54	81.96	n
81.96	87.12	o
87.12	93.1	p
93.1	98.9	q
98.9	106.28	r
106.28	113.76	s
113.76	122.98	t
122.98	129.4	u
129.4	135.42	v
135.42	141.14	w
141.14	149.28	x
149.28	156.32	y
156.32	160.96	z
160.96	166.74	aa
166.74	173.76	ab
173.76	178.86	ac
178.86	185.34	ad
185.34	190.3	ae
190.3	194.94	af
194.94	199.36	ag
199.36	203.68	ah
203.68	207.64	ai
207.64	217.28	aj
217.28	224.68	ak
224.68	230.54	al
230.54	233.96	am
233.96	239.02	an
239.02	242.74	ao
242.74	247.42	ap
247.42	251.54	aq
251.54	254.6	ar
254.6	258.9	as
258.9	264.68	at
264.68	270.22	au
270.22	276.72	av
276.72	284.72	aw
284.72	292.56	ax
292.56	300.68	ay
300.68	310.28	az
310.28	318.98	ba
318.98	329.02	bb
329.02	343.3	bc
343.3	352.72	bd
352.72	357.48	be
357.48	362.68	bf
362.68	365.58	bg
365.58	370.12	bh
