0.72	9.28	s1
9.28	12.28	a
12.28	19.186645	b
19.186645	36.7	c
36.7	38.2	d
38.2	44.84	e
44.84	61.94	f
61.94	65.58	g
65.58	83.16	h
83.16	88.08	i
88.08	100.96	j
100.96	107.36	k
107.36	121.6	l
121.6	126.02	m
126.02	129.28	n
129.28	136.84	o
136.84	144.12	p
144.12	149.18	q
149.18	155.24	r
155.24	160.04	s
160.04	166.86	t
166.86	174.46	u
174.46	185.66	v
185.66	197.12	w
197.12	203.48	x
203.48	220.42	y
220.42	223.7	z
223.7	231.76	aa
231.76	241.6	ab
241.6	266.12	ac
266.12	273.8	ad
273.8	287.08	ae
287.08	289.9	af
289.9	292.02	ag
292.02	296.1	ah
296.1	303.24	ai
303.24	307.96	aj
307.96	313.82	ak
313.82	322.14	al
322.14	324.86	am
324.86	328.62	an
328.62	331.12	ao
331.12	334.78	ap
334.78	338.74	aq
338.74	341.74	ar
341.74	344.84	as
344.84	347.52	at
347.52	350.6	au
350.6	354.68	av
354.68	358.46	aw
358.46	361.92	ax
361.92	370.4	ay
370.4	385.18	az
385.18	391.68	ba
391.68	410.96	bb
410.96	417.24	bc
417.24	429.28	bd
429.28	435.68	be
435.68	438.68	bf
438.68	447.9	bg
447.9	454.86	bh
454.86	465.32	bi
465.32	471.08	bj
471.08	486.5	bk
486.5	488.3	bl
488.3	492.2	bm
492.2	496.18	bn
496.18	498.76	bo
498.76	501.62	bp
501.62	505.48	bq
505.48	515.02	br
515.02	520.4	bs
520.4	523.26	bt
523.26	537.18	bu
537.18	545.22	bv
545.22	550.98	bw
550.98	561.66	bx
561.66	567.96	by
