0.48	3.14	s1
3.14	13	a
13	23.58	b
23.58	33.72	c
33.72	40.04	d
40.04	49.9	e
49.9	55.4	f
55.4	60.92	g
60.92	71.9	h
71.9	80.68	i
80.68	93.48	j
93.48	97.84	k
97.84	106.34	l
106.34	109.32	m
109.32	116.1	n
116.1	118.86	o
118.86	129.76	p
129.76	146.38	q
146.38	150.92	r
150.92	161.34	s
161.34	172.26	t
172.26	178.8	u
178.8	188.56	v
188.56	192.44	w
192.44	202.04	x
202.04	213.86	y
213.86	225.26	z
225.26	235.72	aa
235.72	249.62	ab
249.62	258.5	ac
258.5	271.86	ad
271.86	282.7	ae
282.7	291.72	af
291.72	300.08	ag
300.08	308.34	ah
308.34	312.7	ai
312.7	318.16	aj
318.16	330.38	ak
330.38	341.42	al
341.42	351.46	am
351.46	366.28	an
366.28	379.08	ao
379.08	383.68	ap
