0.6	4.6	s1
4.6	23.82	a
23.82	26.78	b
26.78	30.12	c
30.12	34.26	d
34.26	37.76	e
37.76	40.48	f
40.48	43.16	g
43.16	51.68	h
51.68	57.2	i
57.2	64.28	j
64.28	68.4	k
68.4	71.68	l
71.68	75.18	m
75.18	80.34	n
80.34	86.38	o
86.38	91.6	p
91.6	96.08	q
96.08	100.54	r
100.54	104.54	s
104.54	108.14	t
108.14	112.18	u
112.18	115.86	v
115.86	120.42	w
120.42	123.98	x
123.98	127	y
127	129.84	z
129.84	133.26	aa
133.26	136.48	ab
136.48	140.78	ac
140.78	143.34	ad
143.34	147.6	ae
147.6	151.48	af
151.48	156.26	ag
156.26	160.54	ah
160.54	165.72	ai
165.72	170.08	aj
170.08	173.1	ak
173.1	178.44	al
178.44	182.46	am
182.46	185.66	an
185.66	189.44	ao
189.44	193.42	ap
193.42	197.66	aq
197.66	203.32	ar
203.32	206.54	as
206.54	210.06	at
210.06	214.08	au
214.08	219.08	av
219.08	225.44	aw
225.44	229.22	ax
229.22	233.48	ay
233.48	237.72	az
237.72	242.52	ba
242.52	247.9	bb
247.9	254.02	bc
254.02	259.02	bd
259.02	262.24	be
262.24	267.74	bf
267.74	272.86	bg
272.86	277.54	bh
277.54	281.32	bi
281.32	284.92	bj
284.92	287.4	bk
287.4	290.22	bl
290.22	295.82	bm
295.82	300.54	bn
300.54	305.86	bo
305.86	311.5	bp
311.5	318.82	bq
318.82	322	br
322	326.76	bs
326.76	330.6	bt
330.6	337.78	bu
337.78	342.58	bv
342.58	344.96	bw
344.96	348.26	bx
348.26	365.62	by
365.62	369.72	bz
