0	3.6	s1
3.6	26.88	a
26.88	41.76	b
41.76	55.68	c
55.68	67.52	d
67.52	80.56	e
80.56	89.24	f
89.24	102.22	g
102.22	115.02	h
115.02	130.28	i
130.28	140.32	j
140.32	159.44	k
159.44	177.18	l
177.18	188.96	m
188.96	194.62	n
194.62	206.22	o
206.22	215.52	p
215.52	227.48	q
227.48	236.08	r
236.08	244.32	s
244.32	256.38	t
256.38	258.4	u
258.4	261.96	v
261.96	271.82	w
271.82	276.26	x
276.26	279.86	y
279.86	290.28	z
290.28	301.88	aa
301.88	310.4	ab
310.4	319.94	ac
319.94	332.4	ad
332.4	344.74	ae
344.74	360.52	af
