0	3.38	s1
3.38	11.9	a
11.9	18.22	b
18.22	25.84	c
25.84	30.24	d
30.24	36.8	e
36.8	42.96	f
42.96	47.86	g
47.86	58.94	h
58.94	65.88	i
65.88	70.76	j
70.76	80.64	k
80.64	91.82	l
91.82	99.6	m
99.6	103.06	n
103.06	110.96	o
110.96	117.66	p
117.66	126.92	q
126.92	134.36	r
134.36	139.98	s
139.98	143.44	t
143.44	156.02	u
156.02	161.94	v
161.94	175.16	w
175.16	186.76	x
186.76	194.8	y
194.8	202.24	z
