0	3.8	s1
3.8	8.5	a
8.5	17.96	b
17.96	24.56	c
24.56	38.7	d
38.7	48.68	e
48.68	66.8	f
66.8	85.52	g
85.52	91.72	h
91.72	104.76	i
104.76	107.62	j
107.62	111	k
111	118.7	l
118.7	127.24	m
127.24	153.56	n
153.56	169.46	o
169.46	176.08	p
176.08	185.88	q
185.88	192.74	r
192.74	196.78	s
196.78	201.2	t
201.2	206.7	u
206.7	229.1	v
229.1	239.54	w
239.54	247.8	x
247.8	262.82	y
262.82	270.02	z
270.02	286.36	aa
286.36	303.22	ab
303.22	308.4	ac
308.4	312.84	ad
312.84	320.08	ae
320.08	327.3	af
327.3	331.68	ag
331.68	338.12	ah
338.12	344.34	ai
344.34	351.18	aj
351.18	364.52	ak
364.52	373.64	al
373.64	385.78	am
385.78	394.48	an
394.48	398.1	ao
398.1	413.72	ap
413.72	434.86	aq
434.86	439.52	ar
439.52	450.86	as
450.86	469.92	at
469.92	482.24	au
482.24	490.1	av
490.1	493.62	aw
493.62	499	ax
