0	2.28	s1
2.28	17.7	a
17.7	25.96	b
25.96	36.38	c
36.38	46.64	d
46.64	50.78	e
50.78	53.98	f
53.98	59.7	g
59.7	64.36	h
64.36	74.76	i
74.76	80.16	j
80.16	93.98	k
93.98	97.16	l
97.16	107.56	m
107.56	114.54	n
114.54	119.66	o
119.66	122.96	p
122.96	126.5	q
126.5	133.24	r
133.24	144.2	s
144.2	146.5	t
146.5	162.82	u
162.82	183.36	v
183.36	183.04	w
