0	3.14	s1
3.14	11.5	a
11.5	28.24	b
28.24	36.98	c
36.98	49.02	d
49.02	56.84	e
56.84	66.76	f
66.76	81.08	g
81.08	96	h
96	105.08	i
105.08	113.78	j
113.78	136.88	k
136.88	149.12	l
149.12	160.24	m
160.24	168.64	n
168.64	177.02	o
177.02	205.58	p
205.58	225.72	q
225.72	235.18	r
235.18	245.9	s
245.9	254.78	t
254.78	264.38	u
264.38	271.24	v
271.24	285.34	w
285.34	300.26	x
300.26	312.26	y
312.26	329.66	z
329.66	333.04	aa
333.04	336.28	ab
336.28	341.26	ac
341.26	356.72	ad
356.72	367.76	ae
367.76	378.98	af
378.98	392.18	ag
392.18	399.12	ah
399.12	404.88	ai
404.88	429.5	aj
429.5	444.36	ak
444.36	452.18	al
452.18	469.16	am
469.16	480.84	an
480.84	488.4	ao
488.4	498.44	ap
498.44	505	aq
505	524.94	ar
524.94	529.78	as
529.78	534.58	at
534.58	545.7	au
545.7	556.28	av
556.28	586.32	aw
586.32	594.2	ax
594.2	600.86	ay
600.86	606.46	az
606.46	617.52	ba
617.52	648.5	bb
648.5	675.64	bc
675.64	691.98	bd
691.98	711.54	be
711.54	720.72	bf
720.72	732.12	bg
