0.04	7.72	s1
7.72	18.84	a
18.84	34.74	b
34.74	44.92	c
44.92	59.2	d
59.2	72.6	e
72.6	92.86	f
92.86	109.3	g
109.3	113.26	h
113.26	124.04	i
124.04	139.88	j
139.88	157.04	k
157.04	169.38	l
169.38	174.78	m
174.78	211.5	n
211.5	225.16	o
225.16	237.96	p
237.96	263.2	q
263.2	273.62	r
273.62	281.26	s
281.26	335.2	t
335.2	360.8	u
360.8	368.14	v
368.14	372.28	w
372.28	407.88	x
407.88	411.38	y
411.38	434.24	z
434.24	439.92	aa
439.92	461.54	ab
461.54	465.72	ac
465.72	479.4	ad
479.4	487.2	ae
487.2	491.78	af
491.78	505.98	ag
505.98	521.64	ah
521.64	525.76	ai
525.76	532.92	aj
